Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Frequency,Frequency_Percent,Loyalty_Card_Tenure,Organics_Purchase_Count,Organics_Purchase_Indicator,Total_Spend
11827831,F,Midlands,Silver,19.0,C,Midlands,7,42,1,0.00%,1,0,0,100.0
11828331,M,Scottish,Platinum,3.0,A,N Scot,10,71,1,0.00%,4,0,0,23000.0
11837802,F,Midlands,Gold,25.0,C,Midlands,11,50,1,0.00%,4,0,0,6000.0
11843853,F,South East,Tin,22.0,C,London,2,36,1,0.00%,5,0,0,0.01
11844892,F,Scottish,Gold,52.0,F,C Scotland,7,62,1,0.00%,18,0,0,8500.0
11845716,M,Midlands,Tin,28.0,D,Midlands,10,64,1,0.00%,10,0,0,0.01
11847506,M,Midlands,Gold,45.0,E,Wales & West,10,68,1,0.00%,8,0,0,9000.0
11848545,M,South East,Silver,25.0,C,London,11,68,1,0.00%,9,0,0,600.0
11851856,F,Midlands,Silver,41.0,E,Wales & West,5,39,1,0.00%,8,0,0,3200.0
11854960,M,South East,Tin,55.0,U,London,8,54,1,0.00%,8,0,0,0.01
11858230,F,South East,Gold,1.0,A,S & S East,8,65,1,0.00%,5,0,0,6000.0
11864273,F,Scottish,Gold,1.0,A,C Scotland,8,64,1,0.00%,2,1,1,6000.0
11865016,F,South West,Silver,49.0,F,S West,10,55,1,0.00%,8,1,1,3000.0
11870001,U,North,Silver,8.0,B,Yorkshire,13,69,1,0.00%,11,0,0,500.01
11874724,F,North,Tin,32.0,D,Yorkshire,9,51,1,0.00%,5,1,1,0.01
11875631,F,Midlands,Gold,27.0,D,East,8,72,1,0.00%,8,0,0,9000.0
11877561,M,North,Silver,41.0,E,N West,7,46,1,0.00%,9,0,0,50.0
11877723,F,South East,Silver,13.0,B,London,4,43,1,0.00%,8,0,0,5000.0
11878363,M,Midlands,Gold,33.0,D,Midlands,5,79,1,0.00%,11,0,0,8400.0
11878630,F,South East,Silver,35.0,D,London,12,33,1,0.00%,8,1,1,0.02
11882867,M,South East,Tin,25.0,C,S & S East,9,35,1,0.00%,8,0,0,0.01
11883693,F,South East,Gold,2.0,A,London,7,65,1,0.00%,15,0,0,10000.0
11895454,F,North,Silver,45.0,E,N East,9,74,1,0.00%,8,1,1,3000.0
11898275,M,Midlands,Tin,44.0,E,East,7,59,1,0.00%,5,0,0,0.01
11898860,U,North,Tin,1.0,A,Yorkshire,13,58,1,0.00%,8,0,0,0.01
11900156,F,South East,Gold,52.0,F,S & S East,9,52,1,0.00%,.,0,0,6000.0
11902833,M,Midlands,Silver,32.0,D,Midlands,8,49,1,0.00%,5,0,0,420.01
11905050,M,Scottish,Tin,12.0,B,C Scotland,12,56,1,0.00%,5,0,0,0.01
11905212,F,North,Platinum,19.0,C,N West,5,59,1,0.00%,5,0,0,25000.0
11906286,F,Midlands,Gold,49.0,F,Midlands,10,63,1,0.00%,1,0,0,6000.0
11909463,M,South East,Silver,40.0,E,S & S East,3,28,1,0.00%,4,0,0,4035.57
11913940,F,South East,Tin,25.0,C,London,16,72,1,0.00%,7,0,0,0.01
11916001,F,South East,Silver,52.0,F,London,10,40,1,0.00%,9,0,0,360.01
11916427,F,Midlands,Gold,37.0,E,East,8,64,1,0.00%,5,0,0,12135.97
11916907,M,South East,Gold,29.0,D,London,8,74,1,0.00%,4,0,0,6053.34
11918543,M,South East,Tin,10.0,B,London,14,59,1,0.00%,8,0,0,0.01
11923504,U,Midlands,Silver,28.0,D,Midlands,6,65,1,0.00%,13,0,0,3005.86
11925876,U,Midlands,Gold,25.0,C,East,8,58,1,0.00%,3,0,0,6000.0
11932562,U,South East,Silver,6.0,B,London,13,58,1,0.00%,1,0,0,100.0
11935677,M,Midlands,Silver,19.0,C,Midlands,8,78,1,0.00%,26,1,1,4000.0
11938056,M,Midlands,Silver,27.0,D,Midlands,10,74,1,0.00%,14,0,0,1500.0
11942126,M,South East,Silver,19.0,C,S & S East,10,54,1,0.00%,5,0,0,1300.0
11943947,M,South East,Gold,28.0,D,S & S East,6,58,1,0.00%,12,0,0,5815.0
11945281,F,Midlands,Tin,35.0,D,Midlands,5,46,1,0.00%,5,0,0,0.01
11946164,F,Midlands,Silver,47.0,F,Midlands,13,54,1,0.00%,1,0,0,1290.0
11951044,F,South East,Gold,12.0,B,London,7,48,1,0.00%,9,0,0,6600.0
11954833,M,North,Gold,52.0,F,N West,4,60,1,0.00%,2,0,0,6000.0
11955848,U,Midlands,Gold,8.0,B,Wales & West,11,67,1,0.00%,11,0,0,12053.35
11956461,F,North,Gold,2.0,A,N West,6,61,1,0.00%,1,1,1,6000.0
11956755,F,South East,Tin,27.0,D,S & S East,7,63,1,0.00%,7,0,0,0.01
11959037,M,Midlands,Gold,25.0,C,Wales & West,6,75,1,0.00%,12,0,0,10000.0
11959452,M,South East,Platinum,30.0,D,S & S East,7,76,1,0.00%,26,0,0,38469.77
11963301,M,South East,Gold,27.0,D,London,12,35,1,0.00%,3,1,1,6000.0
11967110,U,Midlands,Gold,41.0,E,East,11,68,1,0.00%,5,1,1,6000.0
11969059,F,Midlands,Tin,25.0,C,Midlands,8,48,1,0.00%,5,1,1,0.01
11977841,F,North,Tin,40.0,E,N West,9,47,1,0.00%,8,0,0,0.01
11982969,M,South East,Gold,28.0,D,S & S East,8,58,1,0.00%,2,0,0,6000.0
11986964,F,South East,Silver,9.0,B,London,8,37,1,0.00%,1,1,1,100.0
11987308,F,Scottish,Platinum,6.0,B,N Scot,10,61,1,0.00%,8,0,0,30107.64
11988509,U,South East,Silver,4.0,A,London,8,55,1,0.00%,8,0,0,250.0
11990147,F,South East,Gold,41.0,E,London,5,57,1,0.00%,9,0,0,6652.67
11995327,M,Midlands,Silver,33.0,D,East,8,57,1,0.00%,4,0,0,4000.01
11995335,F,South East,Gold,3.0,A,London,14,56,1,0.00%,6,0,0,6107.64
11997273,F,South East,Tin,50.0,F,S & S East,6,40,1,0.00%,5,0,0,0.01
11998431,M,South East,Silver,31.0,D,London,8,77,1,0.00%,.,0,0,3000.0
11999969,F,North,Silver,47.0,F,N West,6,37,1,0.00%,2,1,1,1000.0
12000922,F,North,Tin,32.0,D,N East,14,32,1,0.00%,5,3,1,0.01
12003794,U,South East,Silver,4.0,A,London,6,59,1,0.00%,3,0,0,35.0
12004537,F,Midlands,Tin,50.0,F,Midlands,10,32,1,0.00%,4,1,1,0.01
12007447,F,South East,Gold,52.0,F,London,6,71,1,0.00%,8,0,0,6600.0
12008206,U,Scottish,Gold,52.0,F,N Scot,7,52,1,0.00%,4,0,0,6000.0
12010790,F,Midlands,Silver,33.0,D,Wales & West,8,73,1,0.00%,8,0,0,4300.0
12019682,F,Midlands,Silver,32.0,D,Midlands,6,25,1,0.00%,1,1,1,600.0
12027189,F,Midlands,Silver,45.0,E,Midlands,15,54,1,0.00%,2,1,1,2000.0
12030422,M,South East,Tin,51.0,F,London,7,64,1,0.00%,11,0,0,0.01
12034096,M,South East,Silver,12.0,B,London,8,44,1,0.00%,9,0,0,1000.02
12038202,F,North,Silver,17.0,C,N West,29,35,1,0.00%,2,3,1,3000.0
12040002,F,North,Tin,12.0,B,Yorkshire,14,49,1,0.00%,9,2,1,0.01
12045578,F,North,Silver,53.0,F,Yorkshire,11,33,1,0.00%,8,1,1,0.02
12045918,U,North,Silver,16.0,C,N West,3,47,1,0.00%,1,0,0,1000.0
12048550,F,Midlands,Tin,53.0,F,Midlands,3,57,1,0.00%,8,0,0,0.01
12048941,F,North,Silver,23.0,C,N West,7,62,1,0.00%,10,0,0,500.0
12049603,F,North,Gold,35.0,D,N West,13,39,1,0.00%,2,0,0,6500.0
12055379,F,Midlands,Silver,35.0,D,Midlands,6,44,1,0.00%,1,1,1,100.0
12056154,M,South East,Gold,4.0,A,London,6,59,1,0.00%,2,0,0,11000.0
12061522,M,Scottish,Tin,47.0,F,N Scot,2,42,1,0.00%,4,0,0,0.01
12063126,F,Midlands,Silver,32.0,D,Midlands,13,60,1,0.00%,3,0,0,1000.0
12064904,M,North,Silver,25.0,C,N West,9,38,1,0.00%,11,0,0,600.0
12065609,F,South East,Tin,33.0,D,S & S East,7,43,1,0.00%,9,0,0,0.01
12068225,M,South East,Tin,38.0,E,London,11,43,1,0.00%,6,1,1,0.01
12080705,M,Midlands,Tin,51.0,F,Wales & West,17,46,1,0.00%,4,0,0,0.01
12085405,M,South East,Tin,44.0,E,London,8,52,1,0.00%,4,0,0,0.01
12085669,F,Scottish,Tin,47.0,F,C Scotland,12,45,1,0.00%,5,0,0,0.01
12091014,U,South East,Tin,22.0,C,London,9,65,1,0.00%,4,0,0,0.01
12094846,M,Scottish,Silver,25.0,C,Border,11,61,1,0.00%,5,0,0,600.0
12102970,F,Midlands,Tin,49.0,F,Midlands,6,40,1,0.00%,8,1,1,0.01
12109525,F,Scottish,Tin,10.0,B,C Scotland,2,58,1,0.00%,10,0,0,0.01
12109967,F,South East,Silver,18.0,C,London,3,67,1,0.00%,7,0,0,3000.0
12116734,U,South East,Gold,4.0,A,London,10,67,1,0.00%,26,0,0,10000.0
12122807,M,Midlands,Silver,18.0,C,Midlands,7,45,1,0.00%,3,0,0,4217.08
12125687,F,South East,Tin,51.0,F,London,9,47,1,0.00%,4,1,1,0.01
12128422,F,North,Gold,27.0,D,N East,6,49,1,0.00%,5,0,0,18106.69
12130834,F,Midlands,Silver,37.0,E,Wales & West,13,43,1,0.00%,8,1,1,3000.0
12131091,U,North,Silver,51.0,F,Yorkshire,7,74,1,0.00%,8,0,0,3000.0
12135054,M,South East,Gold,17.0,C,S & S East,9,64,1,0.00%,11,0,0,6000.0
12137391,F,South East,Silver,4.0,A,London,4,63,1,0.00%,12,0,0,1220.35
12150649,F,Midlands,Silver,53.0,F,Midlands,9,65,1,0.00%,9,0,0,4885.89
12156515,M,North,Silver,52.0,F,Yorkshire,9,43,1,0.00%,9,0,0,300.0
12159336,F,South East,Tin,28.0,D,London,10,40,1,0.00%,4,1,1,0.01
12160431,F,South East,Silver,26.0,C,London,5,71,1,0.00%,5,0,0,5000.0
12160814,F,North,Tin,17.0,C,N East,10,37,1,0.00%,5,1,1,0.01
12164089,F,North,Tin,27.0,D,N East,9,65,1,0.00%,10,0,0,0.01
12165476,F,South East,Tin,24.0,C,S & S East,6,33,1,0.00%,6,0,0,0.01
12166774,M,South East,Silver,27.0,D,London,5,75,1,0.00%,28,0,0,5000.0
12170429,M,South West,Platinum,5.0,B,S West,8,71,1,0.00%,6,1,1,30500.0
12174831,M,North,Silver,10.0,B,N West,14,67,1,0.00%,21,0,0,2000.0
12178616,F,North,Silver,4.0,A,N East,5,66,1,0.00%,4,0,0,2000.0
12178888,M,South East,Gold,44.0,E,London,6,25,1,0.00%,5,0,0,6000.0
12180297,F,North,Silver,14.0,B,N West,17,36,1,0.00%,4,3,1,1900.0
12183113,M,South East,Silver,13.0,B,S & S East,12,72,1,0.00%,5,0,0,0.02
12183768,U,Midlands,Silver,27.0,D,Wales & West,10,65,1,0.00%,14,0,0,3000.0
12187003,F,South East,Tin,21.0,C,London,8,52,1,0.00%,4,1,1,0.01
12193917,U,Midlands,Silver,25.0,C,Midlands,10,55,1,0.00%,11,0,0,50.0
12194689,M,Midlands,Tin,51.0,F,Midlands,8,40,1,0.00%,9,0,0,0.01
12197599,U,Midlands,Gold,24.0,C,Midlands,11,68,1,0.00%,6,0,0,6000.0
12198927,M,Midlands,Tin,50.0,F,Midlands,8,41,1,0.00%,5,0,0,0.01
12204420,F,South East,Tin,44.0,E,London,9,40,1,0.00%,5,1,1,0.01
12210374,U,South West,Tin,44.0,E,S West,8,55,1,0.00%,9,0,0,0.01
12211990,F,North,Gold,4.0,A,N West,6,67,1,0.00%,25,0,0,6053.35
12213373,M,South East,Silver,1.0,A,London,8,43,1,0.00%,12,0,0,3223.98
12222216,F,North,Platinum,14.0,B,N West,7,76,1,0.00%,3,0,0,20496.41
12225339,F,South West,Silver,28.0,D,S West,9,70,1,0.00%,3,0,0,1000.0
12228125,M,South East,Gold,8.0,B,S & S East,11,70,1,0.00%,1,0,0,6000.0
12230669,M,South East,Silver,32.0,D,London,4,59,1,0.00%,8,0,0,35.0
12231053,M,Midlands,Silver,31.0,D,Midlands,7,42,1,0.00%,5,1,1,1200.0
12231886,F,Midlands,Gold,34.0,D,East,6,32,1,0.00%,5,1,1,6000.0
12232203,F,South East,Silver,9.0,B,London,7,63,1,0.00%,2,0,0,2100.0
12233218,F,South East,Gold,18.0,C,London,6,67,1,0.00%,2,0,0,6000.0
12233242,M,Midlands,Silver,52.0,F,East,5,45,1,0.00%,9,0,0,3000.0
12237760,F,Scottish,Tin,52.0,F,N Scot,3,71,1,0.00%,5,0,0,0.01
12239429,F,Midlands,Gold,28.0,D,Midlands,10,53,1,0.00%,4,0,0,6053.34
12249688,M,Midlands,Platinum,37.0,E,East,4,55,1,0.00%,3,0,0,34000.0
12265071,F,South East,Tin,28.0,D,S & S East,9,32,1,0.00%,4,0,0,0.01
12271551,F,South East,Silver,7.0,B,London,9,38,1,0.00%,10,1,1,2000.0
12275557,F,South East,Tin,35.0,D,S & S East,7,41,1,0.00%,5,1,1,0.01
12276278,M,Midlands,Tin,38.0,E,East,10,43,1,0.00%,5,0,0,0.01
12276960,M,North,Silver,17.0,C,N West,11,37,1,0.00%,4,1,1,1000.0
12277312,F,Midlands,Silver,28.0,D,East,11,46,1,0.00%,6,0,0,3000.0
12282901,F,South East,Gold,48.0,F,London,10,62,1,0.00%,3,0,0,6000.0
12285579,U,South East,Gold,24.0,C,S & S East,11,47,1,0.00%,10,0,0,6000.0
12286621,F,North,Silver,4.0,A,N West,8,51,1,0.00%,5,0,0,100.01
12288497,F,South East,Gold,4.0,A,London,6,59,1,0.00%,2,0,0,6000.0
12295418,M,South East,Tin,21.0,C,London,5,33,1,0.00%,7,0,0,0.01
12296821,M,South East,Silver,7.0,B,London,7,44,1,0.00%,6,0,0,3000.0
12299464,F,South East,Tin,27.0,D,London,10,52,1,0.00%,4,0,0,0.01
12299650,F,Midlands,Silver,32.0,D,Midlands,6,69,1,0.00%,11,0,0,50.01
12303070,F,Midlands,Silver,14.0,B,Wales & West,12,66,1,0.00%,9,0,0,600.0
12303097,F,South East,Tin,27.0,D,London,7,39,1,0.00%,5,0,0,0.01
12303704,M,South East,Silver,52.0,F,London,8,71,1,0.00%,9,0,0,3000.0
12305979,F,South East,Gold,21.0,C,London,3,33,1,0.00%,4,0,0,15600.0
12306584,M,Midlands,Silver,16.0,C,Midlands,7,42,1,0.00%,2,0,0,3000.0
12307963,U,North,Silver,12.0,B,Yorkshire,7,71,1,0.00%,8,0,0,2500.0
12315087,F,North,Gold,23.0,C,N West,4,57,1,0.00%,1,0,0,6000.0
12317349,U,South East,Platinum,28.0,D,London,12,60,1,0.00%,4,0,0,50000.0
12320242,F,South East,Gold,18.0,C,London,5,72,1,0.00%,15,0,0,6000.0
12322016,F,South East,Gold,28.0,D,S & S East,21,35,1,0.00%,7,3,1,6000.0
12327484,F,Midlands,Platinum,16.0,C,Wales & West,7,65,1,0.00%,3,0,0,20472.84
12329509,M,South East,Silver,37.0,E,London,8,39,1,0.00%,10,0,0,2500.0
12332895,M,Scottish,Gold,10.0,B,C Scotland,7,77,1,0.00%,2,0,0,6000.0
12333522,F,South East,Silver,6.0,B,S & S East,11,66,1,0.00%,9,1,1,500.0
12347477,F,South East,Silver,41.0,E,London,4,47,1,0.00%,9,0,0,2000.0
12349062,M,South East,Gold,51.0,F,London,6,57,1,0.00%,6,0,0,6000.0
12352470,M,North,Silver,38.0,E,N East,9,32,1,0.00%,3,0,0,2500.0
12356530,M,Midlands,Silver,35.0,D,East,5,63,1,0.00%,2,0,0,5000.0
12358711,F,Midlands,Silver,33.0,D,East,9,77,1,0.00%,6,0,0,4694.74
12367109,F,South East,Tin,1.0,A,S & S East,10,77,1,0.00%,5,0,0,0.01
12376620,U,Midlands,Silver,25.0,C,Wales & West,8,40,1,0.00%,9,0,0,360.0
12377023,F,North,Silver,17.0,C,N West,5,57,1,0.00%,9,0,0,500.0
12381918,M,North,Gold,38.0,E,Yorkshire,10,44,1,0.00%,1,0,0,6000.0
12388033,F,North,Silver,52.0,F,N West,4,64,1,0.00%,9,0,0,2000.0
12388866,F,South East,Gold,6.0,B,London,6,66,1,0.00%,2,0,0,6000.0
12391735,F,North,Silver,22.0,C,Yorkshire,9,60,1,0.00%,2,0,0,3000.0
12392308,F,North,Silver,53.0,F,Yorkshire,10,64,1,0.00%,10,0,0,1000.0
12401439,M,Scottish,Tin,38.0,E,Border,9,41,1,0.00%,8,0,0,0.01
12408417,F,Midlands,Tin,23.0,C,East,9,45,1,0.00%,8,0,0,0.01
12413992,F,North,Silver,37.0,E,N West,9,54,1,0.00%,8,0,0,2000.0
12416312,F,South East,Tin,16.0,C,London,10,76,1,0.00%,8,0,0,0.01
12419710,M,Midlands,Tin,19.0,C,East,2,56,1,0.00%,9,0,0,0.01
12426148,M,South East,Gold,35.0,D,London,8,67,1,0.00%,2,0,0,6000.0
12431044,M,North,Silver,4.0,A,N West,6,67,1,0.00%,9,0,0,420.01
12431222,F,North,Silver,38.0,E,N East,11,35,1,0.00%,15,1,1,4166.26
12434647,U,South East,Gold,14.0,B,S & S East,12,49,1,0.00%,1,0,0,6000.0
12435376,F,Midlands,Silver,19.0,C,Wales & West,17,71,1,0.00%,5,1,1,1200.0
12435864,M,South East,Gold,28.0,D,London,7,75,1,0.00%,7,0,0,12053.35
12438553,F,Midlands,Gold,31.0,D,East,6,39,1,0.00%,.,1,1,6174.0
12449245,F,Midlands,Tin,47.0,F,East,7,45,1,0.00%,5,0,0,0.01
12450189,U,North,Gold,23.0,C,Yorkshire,8,76,1,0.00%,32,0,0,5364.0
12451193,M,Midlands,Platinum,52.0,F,Wales & West,6,76,1,0.00%,12,0,0,29035.46
12451827,M,South East,Gold,10.0,B,London,5,78,1,0.00%,1,0,0,6000.0
12454516,F,North,Tin,51.0,F,Yorkshire,6,44,1,0.00%,5,0,0,0.01
12455644,F,South East,Silver,27.0,D,London,10,39,1,0.00%,6,0,0,2000.0
12456578,F,South East,Platinum,51.0,F,S & S East,9,49,1,0.00%,3,0,0,20744.9
12458236,F,South East,Silver,33.0,D,S & S East,8,41,1,0.00%,1,1,1,1800.0
12459771,F,South West,Tin,6.0,B,S West,8,44,1,0.00%,8,0,0,0.01
12466247,F,Midlands,Silver,38.0,E,Wales & West,9,48,1,0.00%,12,0,0,1200.0
12468096,F,South East,Gold,47.0,F,London,6,55,1,0.00%,1,0,0,6000.0
12471461,M,Scottish,Gold,2.0,A,C Scotland,6,65,1,0.00%,1,0,0,6000.0
12476420,F,Midlands,Silver,14.0,B,Midlands,9,54,1,0.00%,9,0,0,5000.0
12476854,F,North,Tin,27.0,D,Yorkshire,17,43,1,0.00%,5,2,1,0.01
12480967,F,Midlands,Silver,42.0,E,Midlands,6,68,1,0.00%,8,0,0,2000.0
12484776,M,Midlands,Tin,37.0,E,Midlands,11,44,1,0.00%,5,1,1,0.01
12486264,M,Scottish,Silver,47.0,F,C Scotland,7,45,1,0.00%,1,0,0,1200.0
12486418,M,South East,Gold,19.0,C,S & S East,8,48,1,0.00%,4,0,0,6000.0
12487295,F,Midlands,Platinum,44.0,E,Midlands,10,71,1,0.00%,16,0,0,24000.0
12491276,F,Midlands,Silver,8.0,B,Wales & West,12,36,1,0.00%,5,1,1,1420.0
12492124,M,Midlands,Gold,30.0,D,East,12,69,1,0.00%,4,0,0,18000.0
12493864,M,South East,Silver,35.0,D,London,16,58,1,0.00%,5,0,0,4956.42
12494305,F,South East,Tin,41.0,E,London,4,37,1,0.00%,4,1,1,0.01
12496308,F,South East,Silver,4.0,A,London,6,67,1,0.00%,5,0,0,2500.0
12497983,M,Midlands,Tin,37.0,E,Wales & West,7,58,1,0.00%,8,0,0,0.01
12498874,F,South East,Silver,48.0,F,London,7,43,1,0.00%,7,0,0,840.0
12499544,F,South East,Gold,29.0,D,London,7,66,1,0.00%,7,0,0,12158.67
12500682,F,Midlands,Silver,49.0,F,East,8,32,1,0.00%,2,1,1,30.0
12502774,F,North,Tin,27.0,D,N West,11,47,1,0.00%,5,2,1,0.01
12507377,F,Midlands,Gold,19.0,C,Midlands,6,50,1,0.00%,1,1,1,10000.0
12514861,F,North,Gold,1.0,A,N West,11,63,1,0.00%,6,1,1,6000.0
12516546,U,Scottish,Silver,32.0,D,C Scotland,10,66,1,0.00%,5,0,0,1000.0
12517887,F,South East,Tin,27.0,D,London,17,41,1,0.00%,4,2,1,0.01
12518794,F,Midlands,Tin,17.0,C,Midlands,8,65,1,0.00%,5,1,1,0.01
12519863,M,South East,Silver,31.0,D,London,11,42,1,0.00%,5,0,0,3000.0
12521582,F,South East,Silver,35.0,D,S & S East,12,43,1,0.00%,5,1,1,3500.0
12524913,M,Scottish,Gold,35.0,D,C Scotland,4,78,1,0.00%,13,0,0,6000.0
12526118,U,North,Silver,32.0,D,N East,10,55,1,0.00%,1,0,0,1000.0
12530352,U,South East,Gold,27.0,D,London,8,51,1,0.00%,1,0,0,6000.0
12535168,F,South West,Silver,27.0,D,S West,9,44,1,0.00%,5,0,0,3197.91
12536784,F,South East,Gold,14.0,B,London,6,60,1,0.00%,8,0,0,12000.0
12537012,F,Midlands,Silver,14.0,B,Midlands,8,73,1,0.00%,9,0,0,1000.0
12540021,F,South East,Gold,21.0,C,London,7,51,1,0.00%,1,0,0,6000.0
12542008,F,Midlands,Silver,15.0,B,Wales & West,9,70,1,0.00%,9,0,0,50.0
12544914,F,South East,Gold,21.0,C,London,15,52,1,0.00%,1,0,0,6000.0
12546526,M,South East,Platinum,3.0,A,London,11,41,1,0.00%,8,0,0,21000.0
12547220,M,South East,Gold,27.0,D,S & S East,9,49,1,0.00%,6,2,1,6053.35
12552291,M,Midlands,Silver,23.0,C,East,5,76,1,0.00%,5,0,0,3000.0
12552577,M,Midlands,Silver,37.0,E,East,10,51,1,0.00%,1,0,0,4000.0
12553778,F,Scottish,Silver,19.0,C,N Scot,11,65,1,0.00%,18,0,0,2850.0
12554995,F,Scottish,Gold,10.0,B,N Scot,9,79,1,0.00%,16,1,1,6000.0
12557404,F,South East,Tin,25.0,C,S & S East,4,51,1,0.00%,8,0,0,0.01
12571571,M,South East,Platinum,14.0,B,London,7,78,1,0.00%,8,0,0,31853.35
12581658,M,Midlands,Tin,51.0,F,Midlands,10,44,1,0.00%,6,1,1,0.01
12582891,F,South East,Silver,14.0,B,S & S East,9,50,1,0.00%,12,0,0,1000.0
12584533,M,South East,Tin,25.0,C,London,6,42,1,0.00%,9,1,1,0.01
12587966,F,Midlands,Gold,15.0,B,Midlands,10,67,1,0.00%,3,0,0,9000.0
12588067,F,South West,Tin,50.0,F,S West,10,35,1,0.00%,4,0,0,0.01
12590002,U,South East,Gold,1.0,A,London,7,79,1,0.00%,28,0,0,7000.0
12590126,M,South East,Tin,41.0,E,London,14,63,1,0.00%,4,0,0,0.01
12591858,M,Scottish,Gold,52.0,F,C Scotland,12,51,1,0.00%,1,0,0,10000.0
12595969,M,South East,Silver,37.0,E,London,2,67,1,0.00%,5,0,0,4000.0
12599824,U,Midlands,Platinum,6.0,B,Wales & West,5,73,1,0.00%,4,0,0,38000.0
12606162,F,Midlands,Tin,45.0,E,East,11,42,1,0.00%,8,0,0,0.01
12607800,M,Midlands,Silver,37.0,E,Midlands,9,47,1,0.00%,6,0,0,3000.0
12618748,F,Midlands,Silver,12.0,B,Midlands,6,58,1,0.00%,1,0,0,1000.0
12623083,F,North,Silver,52.0,F,Yorkshire,5,56,1,0.00%,26,0,0,91.75
12628735,F,South East,Tin,51.0,F,London,16,34,1,0.00%,5,2,1,0.01
12629480,F,South East,Tin,18.0,C,S & S East,13,32,1,0.00%,5,1,1,0.01
12633844,F,North,Silver,12.0,B,Yorkshire,8,31,1,0.00%,2,0,0,500.0
12645745,F,South East,Tin,31.0,D,London,4,36,1,0.00%,4,0,0,0.01
12646865,M,Midlands,Tin,24.0,C,East,9,45,1,0.00%,5,0,0,0.01
12652954,F,Midlands,Gold,14.0,B,Midlands,11,50,1,0.00%,1,0,0,6000.0
12661201,M,Midlands,Silver,45.0,E,Wales & West,6,46,1,0.00%,2,0,0,620.0
12662097,F,South East,Tin,53.0,F,London,15,51,1,0.00%,5,1,1,0.01
12662879,F,Midlands,Silver,53.0,F,East,12,42,1,0.00%,5,1,1,2000.0
12667307,F,South East,Gold,26.0,C,London,13,60,1,0.00%,2,0,0,7000.0
12675512,F,South East,Tin,34.0,D,S & S East,8,38,1,0.00%,5,1,1,0.01
12676527,M,South East,Silver,14.0,B,London,4,73,1,0.00%,12,0,0,500.0
12677825,F,Midlands,Tin,53.0,F,Wales & West,6,35,1,0.00%,8,0,0,0.01
12678430,F,Midlands,Tin,24.0,C,East,10,41,1,0.00%,7,1,1,0.01
12680117,M,South East,Tin,34.0,D,S & S East,12,45,1,0.00%,8,2,1,0.01
12682438,F,South East,Gold,44.0,E,London,9,62,1,0.00%,2,1,1,12000.0
12686735,F,South East,Tin,33.0,D,S & S East,8,63,1,0.00%,9,0,0,0.01
12690376,M,Scottish,Tin,10.0,B,C Scotland,8,44,1,0.00%,5,1,1,0.01
12691283,F,North,Tin,53.0,F,Yorkshire,9,29,1,0.00%,4,0,0,0.01
12691542,F,Midlands,Tin,25.0,C,Midlands,19,35,1,0.00%,5,2,1,0.01
12691569,M,Midlands,Silver,51.0,F,Wales & West,3,34,1,0.00%,5,0,0,2000.0
12693014,M,South East,Silver,52.0,F,London,10,53,1,0.00%,9,0,0,720.0
12693146,M,North,Gold,19.0,C,N East,10,52,1,0.00%,13,1,1,6105.32
12698016,M,South East,Silver,6.0,B,S & S East,5,51,1,0.00%,9,0,0,3900.0
12710180,F,Scottish,Silver,3.0,A,C Scotland,11,55,1,0.00%,32,0,0,3000.0
12710679,M,South East,Gold,44.0,E,London,8,61,1,0.00%,4,0,0,10001.7
12715999,M,Midlands,Silver,12.0,B,Midlands,8,57,1,0.00%,8,0,0,3000.0
12721883,F,South East,Silver,35.0,D,S & S East,10,35,1,0.00%,9,0,0,5000.0
12724572,F,Scottish,Silver,10.0,B,C Scotland,5,19,1,0.00%,1,0,0,1000.0
12725293,F,South East,Silver,8.0,B,S & S East,12,36,1,0.00%,1,1,1,1200.0
12728284,M,South East,Silver,20.0,C,S & S East,3,65,1,0.00%,20,0,0,510.0
12728888,M,South East,Tin,34.0,D,S & S East,9,58,1,0.00%,5,0,0,0.01
12731064,U,Midlands,Tin,34.0,D,Midlands,8,42,1,0.00%,9,0,0,0.01
12732834,M,Midlands,Silver,2.0,A,Wales & West,7,65,1,0.00%,17,0,0,3000.0
12739367,M,Midlands,Silver,52.0,F,Midlands,5,48,1,0.00%,7,0,0,50.0
12744107,U,South East,Gold,3.0,A,London,7,73,1,0.00%,7,0,0,11400.0
12744468,M,Scottish,Silver,35.0,D,C Scotland,5,60,1,0.00%,5,0,0,5000.0
12744859,F,South East,Silver,49.0,F,London,5,56,1,0.00%,8,0,0,3000.0
12746118,F,South East,Tin,52.0,F,London,15,42,1,0.00%,5,1,1,0.01
12748161,M,North,Tin,16.0,C,Yorkshire,4,75,1,0.00%,7,0,0,0.01
12748927,F,Midlands,Gold,52.0,F,East,24,28,1,0.00%,2,3,1,6000.0
12755079,F,South East,Gold,1.0,A,S & S East,5,78,1,0.00%,5,0,0,7891.68
12756253,M,Midlands,Silver,38.0,E,Midlands,6,56,1,0.00%,6,0,0,1800.0
12758035,F,South East,Platinum,24.0,C,London,15,59,1,0.00%,2,0,0,30000.0
12761907,U,South East,Tin,8.0,B,London,10,40,1,0.00%,8,0,0,0.01
